student_id,age,gender,course,year,parent_education,internet_access,hostel_resident
3371,24,female,b.sc,1st year,no formal,yes,yes
3372,18,other,pharmacy,3rd year,no formal,yes,yes
3373,19,other,pharmacy,1st year,post graduate,yes,yes
3374,21,male,diploma,4th year,high school,yes,yes
3375,22,female,b.tech,4th year,high school,yes,yes
3376,21,male,diploma,4th year,high school,yes,yes
3377,21,male,bca,1st year,graduate,yes,yes
3378,21,female,pharmacy,3rd year,high school,yes,yes
3379,23,female,bba,1st year,no formal,yes,yes
3380,20,female,bba,3rd year,no formal,yes,no
3381,23,other,bca,4th year,high school,yes,yes
3382,23,male,b.sc,2nd year,post graduate,no,yes
3383,24,male,diploma,2nd year,graduate,no,no
3384,24,other,bba,4th year,post graduate,yes,no
3385,23,male,b.sc,1st year,graduate,yes,no
3386,18,male,nursing,3rd year,high school,yes,yes
3387,23,female,b.com,2nd year,phd,yes,no
3388,22,male,nursing,1st year,graduate,yes,yes
3389,19,male,b.com,3rd year,post graduate,yes,no
3390,22,male,bba,4th year,graduate,yes,yes
3391,19,female,ba,3rd year,graduate,yes,yes
3392,21,other,diploma,3rd year,phd,yes,yes
3393,23,other,b.sc,3rd year,high school,yes,yes
3394,18,other,b.com,1st year,phd,no,no
3395,19,other,b.sc,1st year,no formal,yes,yes
3396,23,female,b.com,3rd year,phd,yes,no
3397,20,female,bba,3rd year,post graduate,yes,yes
3398,24,other,bca,1st year,phd,yes,yes
3399,17,male,nursing,1st year,high school,yes,no
3400,22,other,ba,1st year,post graduate,yes,no
3401,23,other,ba,3rd year,post graduate,yes,yes
3402,24,female,b.sc,2nd year,no formal,no,no
3403,18,female,b.tech,3rd year,post graduate,yes,no
3404,24,other,diploma,3rd year,phd,no,no
3405,20,other,bca,1st year,phd,yes,yes
3406,19,male,bba,2nd year,post graduate,yes,no
3407,19,other,ba,1st year,phd,yes,yes
3408,22,female,bba,1st year,high school,yes,yes
3409,22,male,nursing,4th year,post graduate,no,yes
3410,20,male,b.sc,2nd year,high school,yes,yes
3411,17,other,bba,4th year,phd,yes,no
3412,24,female,b.com,1st year,graduate,yes,yes
3413,18,male,b.tech,2nd year,phd,yes,yes
3414,17,female,diploma,3rd year,high school,yes,yes
3415,21,female,diploma,2nd year,high school,no,yes
3416,20,male,nursing,2nd year,phd,yes,yes
3417,21,female,b.tech,1st year,phd,yes,no
3418,24,female,b.sc,1st year,no formal,yes,yes
3419,17,other,bca,4th year,high school,no,no
3420,19,female,nursing,1st year,no formal,no,no
3421,21,male,pharmacy,1st year,post graduate,no,yes
3422,23,female,nursing,2nd year,no formal,yes,yes
3423,21,other,pharmacy,2nd year,no formal,yes,yes
3424,20,male,nursing,2nd year,graduate,yes,yes
3425,21,other,b.com,4th year,phd,yes,yes
3426,24,male,bca,4th year,post graduate,yes,yes
3427,20,female,bca,2nd year,post graduate,yes,yes
3428,24,female,ba,1st year,graduate,yes,yes
3429,23,other,nursing,1st year,no formal,no,no
3430,19,other,diploma,1st year,high school,yes,yes
3431,18,other,bba,1st year,post graduate,yes,no
3432,23,other,bba,1st year,phd,no,yes
3433,18,other,nursing,2nd year,no formal,yes,yes
3434,19,male,b.sc,3rd year,high school,yes,no
3435,18,female,b.sc,4th year,no formal,no,no
3436,21,other,ba,2nd year,no formal,yes,no
3437,19,male,b.sc,2nd year,high school,no,no
3438,22,female,bba,3rd year,no formal,yes,yes
3439,24,female,ba,3rd year,high school,yes,yes
3440,23,other,bba,3rd year,graduate,yes,yes
3441,24,male,bba,1st year,post graduate,yes,no
3442,17,male,pharmacy,1st year,graduate,yes,no
3443,20,male,b.com,3rd year,graduate,yes,yes
3444,18,female,ba,2nd year,post graduate,yes,no
3445,24,female,diploma,2nd year,high school,yes,yes
3446,22,female,b.com,4th year,no formal,yes,no
3447,19,male,bca,1st year,no formal,yes,yes
3448,21,male,pharmacy,2nd year,phd,yes,no
3449,21,female,ba,3rd year,phd,yes,yes
3450,20,male,b.com,3rd year,high school,yes,no
3451,20,other,b.sc,1st year,post graduate,yes,yes
3452,17,male,b.tech,3rd year,high school,yes,no
3453,20,other,b.com,2nd year,high school,yes,yes
3454,19,female,nursing,2nd year,post graduate,yes,no
3455,23,other,b.com,3rd year,phd,yes,no
3456,23,other,pharmacy,4th year,post graduate,yes,yes
3457,23,female,pharmacy,1st year,phd,no,yes
3458,17,other,diploma,1st year,phd,yes,yes
3459,23,male,pharmacy,4th year,no formal,yes,yes
3460,20,male,ba,1st year,graduate,yes,yes
3461,20,female,pharmacy,1st year,graduate,yes,no
3462,24,other,bba,3rd year,no formal,yes,no
3463,23,other,b.tech,2nd year,high school,yes,yes
3464,17,female,nursing,4th year,phd,no,yes
3465,19,male,pharmacy,4th year,no formal,yes,no
3466,22,other,nursing,1st year,graduate,yes,no
3467,21,female,ba,1st year,graduate,yes,no
3468,19,male,b.tech,3rd year,post graduate,yes,no
3469,21,male,bca,2nd year,graduate,yes,yes
3470,23,other,nursing,1st year,no formal,yes,no
3471,18,other,nursing,2nd year,graduate,yes,yes
3472,22,other,bca,3rd year,high school,yes,yes
3473,22,male,nursing,4th year,no formal,yes,yes
3474,24,other,b.tech,2nd year,phd,no,no
3475,19,male,bca,4th year,graduate,yes,no
3476,18,other,b.tech,2nd year,phd,yes,no
3477,21,other,diploma,3rd year,phd,yes,yes
3478,21,female,b.tech,4th year,phd,yes,yes
3479,20,male,bca,4th year,high school,yes,no
3480,23,other,pharmacy,3rd year,phd,yes,no
3481,23,male,b.sc,4th year,no formal,yes,no
3482,18,female,ba,1st year,graduate,yes,no
3483,23,male,b.tech,4th year,phd,yes,yes
3484,18,female,diploma,4th year,graduate,yes,yes
3485,20,other,pharmacy,4th year,high school,yes,yes
3486,17,other,b.tech,2nd year,no formal,yes,yes
3487,19,female,bba,2nd year,graduate,yes,yes
3488,24,male,nursing,3rd year,post graduate,no,no
3489,20,other,b.tech,1st year,phd,yes,no
3490,22,female,bba,3rd year,post graduate,no,yes
3491,17,male,b.sc,2nd year,graduate,yes,yes
3492,22,other,pharmacy,4th year,post graduate,yes,no
3493,19,other,bba,3rd year,post graduate,yes,no
3494,22,male,bba,2nd year,high school,no,yes
3495,24,male,pharmacy,1st year,high school,no,yes
3496,21,male,nursing,3rd year,high school,yes,yes
3497,17,female,b.com,3rd year,post graduate,yes,yes
3498,20,male,bca,3rd year,phd,yes,yes
3499,17,female,b.com,1st year,no formal,no,yes
3500,20,other,bba,2nd year,phd,yes,yes
3501,17,male,nursing,4th year,no formal,yes,yes
3502,22,other,pharmacy,4th year,graduate,yes,yes
3503,19,male,pharmacy,2nd year,graduate,yes,no
3504,18,male,bba,2nd year,no formal,yes,yes
3505,17,other,pharmacy,3rd year,post graduate,yes,yes
3506,24,female,pharmacy,1st year,phd,no,yes
3507,23,other,bba,4th year,high school,yes,yes
3508,23,female,b.tech,3rd year,post graduate,yes,yes
3509,17,female,b.sc,4th year,phd,yes,yes
3510,19,other,bca,1st year,post graduate,yes,no
3511,24,other,nursing,1st year,graduate,yes,yes
3512,21,other,pharmacy,4th year,phd,yes,yes
3513,18,female,b.com,2nd year,graduate,no,no
3514,18,other,pharmacy,2nd year,post graduate,yes,no
3515,19,male,nursing,2nd year,post graduate,yes,no
3516,24,female,bba,2nd year,post graduate,yes,no
3517,18,male,ba,4th year,high school,yes,no
3518,24,male,bba,3rd year,post graduate,yes,yes
3519,22,male,diploma,1st year,high school,yes,no
3520,24,female,nursing,4th year,graduate,yes,no
3521,23,other,b.sc,2nd year,graduate,no,yes
3522,19,female,ba,3rd year,high school,yes,yes
3523,23,other,b.sc,2nd year,post graduate,yes,yes
3524,18,female,pharmacy,1st year,high school,yes,yes
3525,19,female,ba,2nd year,no formal,yes,yes
3526,18,male,b.com,2nd year,post graduate,yes,yes
3527,18,other,b.sc,1st year,phd,no,yes
3528,17,male,b.tech,4th year,high school,yes,yes
3529,18,male,bba,4th year,graduate,yes,yes
3530,17,other,diploma,4th year,phd,yes,yes
3531,20,female,b.com,1st year,high school,no,no
3532,17,male,ba,3rd year,graduate,yes,yes
3533,17,female,bca,3rd year,post graduate,yes,no
3534,24,female,ba,3rd year,post graduate,yes,no
3535,17,male,diploma,4th year,no formal,yes,yes
3536,17,other,b.com,2nd year,no formal,yes,yes
3537,17,other,bba,2nd year,high school,yes,no
3538,18,male,pharmacy,2nd year,graduate,no,yes
3539,21,female,nursing,3rd year,post graduate,yes,yes
3540,23,male,bca,2nd year,high school,yes,no
3541,22,other,ba,2nd year,no formal,yes,no
3542,21,female,pharmacy,1st year,post graduate,yes,yes
3543,17,male,bba,3rd year,graduate,yes,yes
3544,23,female,ba,1st year,no formal,yes,no
3545,17,female,bca,2nd year,graduate,yes,yes
3546,22,female,ba,3rd year,graduate,yes,no
3547,20,other,pharmacy,2nd year,graduate,yes,yes
3548,24,female,b.sc,3rd year,phd,yes,no
3549,19,female,b.tech,2nd year,no formal,yes,no
3550,22,male,ba,1st year,post graduate,yes,no
3551,20,female,pharmacy,4th year,no formal,no,no
3552,21,male,b.tech,4th year,post graduate,yes,yes
3553,24,other,nursing,1st year,high school,yes,yes
3554,22,male,b.tech,1st year,post graduate,no,no
3555,20,other,bca,2nd year,no formal,no,yes
3556,20,female,bba,3rd year,post graduate,no,yes
3557,22,other,b.sc,1st year,high school,yes,yes
3558,19,female,diploma,4th year,high school,no,yes
3559,18,male,b.sc,1st year,high school,no,yes
3560,20,other,ba,4th year,high school,yes,yes
3561,17,other,bca,1st year,post graduate,yes,yes
3562,18,male,bba,4th year,no formal,yes,no
3563,20,male,b.tech,4th year,post graduate,yes,yes
3564,23,female,bba,4th year,no formal,yes,yes
3565,23,other,bca,4th year,high school,yes,yes
3566,19,female,bba,2nd year,graduate,no,no
3567,20,male,diploma,3rd year,no formal,no,yes
3568,18,other,diploma,3rd year,phd,no,yes
3569,23,female,b.sc,1st year,post graduate,yes,yes
3570,18,female,nursing,4th year,post graduate,yes,no
3571,23,female,pharmacy,3rd year,phd,no,no
3572,23,male,nursing,2nd year,high school,yes,yes
3573,22,male,nursing,1st year,no formal,yes,yes
3574,19,female,b.sc,3rd year,phd,yes,yes
3575,24,female,bca,4th year,post graduate,yes,yes
3576,22,male,bba,1st year,graduate,yes,yes
3577,22,male,pharmacy,4th year,no formal,no,no
3578,23,other,nursing,3rd year,high school,yes,no
3579,24,male,b.sc,4th year,graduate,yes,yes
3580,17,male,pharmacy,1st year,no formal,yes,yes
3581,24,female,diploma,1st year,graduate,yes,yes
3582,23,other,bba,3rd year,phd,no,yes
3583,18,other,bba,2nd year,graduate,yes,yes
3584,19,female,bba,2nd year,post graduate,no,yes
3585,23,other,diploma,3rd year,high school,yes,yes
3586,18,female,diploma,1st year,graduate,yes,no
3587,20,other,bba,2nd year,no formal,no,yes
3588,22,male,pharmacy,2nd year,post graduate,yes,no
3589,22,male,b.com,2nd year,graduate,yes,yes
3590,24,other,ba,3rd year,post graduate,yes,yes
3591,17,other,bca,1st year,high school,no,yes
3592,19,other,b.sc,4th year,high school,yes,yes
3593,24,female,bba,3rd year,post graduate,yes,no
3594,21,female,nursing,1st year,post graduate,yes,yes
3595,18,male,diploma,3rd year,post graduate,no,no
3596,19,female,diploma,1st year,no formal,yes,yes
3597,19,other,b.sc,1st year,no formal,yes,yes
3598,21,male,b.sc,3rd year,high school,yes,yes
3599,19,female,ba,1st year,high school,yes,yes
3600,21,male,b.com,3rd year,graduate,yes,yes
3601,20,female,b.tech,2nd year,graduate,yes,no
3602,21,other,bba,2nd year,no formal,yes,no
3603,18,other,diploma,3rd year,no formal,yes,no
3604,21,female,diploma,3rd year,phd,yes,yes
3605,24,other,b.tech,1st year,graduate,no,no
3606,18,other,nursing,4th year,no formal,yes,yes
3607,19,other,ba,3rd year,phd,yes,no
3608,22,other,b.sc,2nd year,high school,yes,no
3609,21,female,bba,1st year,post graduate,no,yes
3610,22,other,b.sc,2nd year,graduate,no,no
3611,21,male,diploma,3rd year,no formal,no,yes
3612,22,other,diploma,1st year,post graduate,no,no
3613,21,other,diploma,2nd year,high school,yes,no
3614,17,female,b.sc,4th year,no formal,yes,yes
3615,23,male,ba,1st year,high school,no,yes
3616,20,female,bba,4th year,phd,yes,no
3617,17,other,pharmacy,1st year,graduate,yes,yes
3618,20,male,bba,3rd year,graduate,yes,no
3619,20,other,bca,4th year,post graduate,yes,yes
3620,17,other,ba,4th year,high school,yes,yes
3621,24,female,b.com,3rd year,no formal,yes,no
3622,18,other,nursing,1st year,no formal,yes,yes
3623,19,other,nursing,1st year,no formal,yes,no
3624,20,female,b.tech,3rd year,phd,yes,yes
3625,23,other,bba,3rd year,phd,yes,no
3626,22,other,diploma,4th year,graduate,yes,yes
3627,23,male,b.sc,4th year,graduate,yes,no
3628,18,other,bca,4th year,high school,no,yes
3629,23,male,bba,3rd year,graduate,yes,no
3630,23,female,bba,3rd year,no formal,yes,no
3631,20,other,bca,3rd year,post graduate,yes,yes
3632,21,other,nursing,1st year,graduate,yes,no
3633,17,male,b.tech,2nd year,phd,no,yes
3634,23,female,b.sc,1st year,high school,yes,yes
3635,24,male,ba,2nd year,post graduate,yes,yes
3636,20,male,nursing,1st year,no formal,no,yes
3637,21,other,bca,4th year,no formal,yes,no
3638,20,male,b.sc,4th year,post graduate,yes,yes
3639,17,other,b.tech,3rd year,phd,yes,yes
3640,21,female,pharmacy,2nd year,phd,yes,no
3641,22,male,b.sc,1st year,no formal,yes,yes
3642,24,other,b.tech,3rd year,high school,yes,no
3643,24,male,ba,1st year,graduate,yes,yes
3644,20,male,bba,1st year,high school,yes,yes
3645,24,male,b.com,1st year,high school,yes,no
3646,21,other,b.sc,2nd year,high school,no,no
3647,22,female,b.tech,3rd year,no formal,yes,yes
3648,21,female,ba,2nd year,phd,no,yes
3649,24,male,pharmacy,4th year,high school,yes,yes
3650,22,other,b.sc,3rd year,graduate,yes,no
3651,17,other,bca,4th year,post graduate,yes,yes
3652,17,male,b.sc,2nd year,no formal,yes,yes
3653,20,other,diploma,2nd year,high school,no,no
3654,21,female,b.tech,1st year,post graduate,yes,yes
3655,22,other,b.sc,1st year,phd,yes,no
3656,20,male,b.tech,1st year,graduate,no,yes
3657,21,other,bca,1st year,phd,yes,yes
3658,24,male,diploma,4th year,no formal,yes,yes
3659,19,female,b.sc,3rd year,post graduate,yes,yes
3660,20,male,bba,3rd year,phd,yes,yes
3661,21,male,b.com,2nd year,post graduate,yes,yes
3662,20,male,b.tech,3rd year,no formal,yes,yes
3663,24,other,b.tech,3rd year,no formal,yes,yes
3664,24,male,pharmacy,4th year,graduate,yes,no
3665,21,other,bca,4th year,graduate,yes,yes
3666,20,female,bca,3rd year,post graduate,no,yes
3667,21,male,b.com,4th year,phd,no,no
3668,18,female,b.com,3rd year,graduate,yes,yes
3669,20,female,nursing,4th year,high school,no,yes
3670,18,male,ba,3rd year,no formal,yes,yes
3671,18,female,b.tech,4th year,phd,no,yes
3672,17,other,bba,1st year,post graduate,yes,yes
3673,21,other,bba,1st year,post graduate,yes,yes
3674,17,female,bca,2nd year,post graduate,yes,no
3675,22,other,bba,4th year,phd,yes,no
3676,20,other,nursing,4th year,phd,yes,yes
3677,19,male,b.com,2nd year,phd,yes,yes
3678,23,female,bca,2nd year,no formal,yes,yes
3679,21,other,nursing,2nd year,high school,yes,yes
3680,22,male,pharmacy,1st year,no formal,yes,yes
3681,22,female,pharmacy,3rd year,no formal,yes,no
3682,17,other,diploma,4th year,phd,yes,yes
3683,18,male,b.tech,4th year,graduate,yes,yes
3684,21,other,pharmacy,1st year,post graduate,yes,no
3685,24,other,b.tech,2nd year,graduate,yes,yes
3686,18,female,bba,3rd year,graduate,yes,no
3687,17,female,bba,3rd year,no formal,yes,yes
3688,24,female,diploma,3rd year,post graduate,yes,no
3689,24,female,nursing,3rd year,post graduate,yes,yes
3690,18,female,diploma,2nd year,no formal,no,yes
3691,20,female,b.com,2nd year,high school,yes,yes
3692,22,female,diploma,1st year,phd,yes,yes
3693,18,other,diploma,3rd year,phd,no,yes
3694,19,other,b.tech,2nd year,post graduate,yes,no
3695,20,female,bca,2nd year,phd,no,no
3696,22,female,b.sc,4th year,phd,yes,yes
3697,19,male,bca,4th year,post graduate,yes,yes
3698,20,male,b.com,4th year,graduate,yes,yes
3699,19,female,ba,1st year,post graduate,yes,yes
3700,23,male,b.com,4th year,phd,yes,no
3701,18,other,nursing,3rd year,phd,yes,yes
3702,18,male,pharmacy,1st year,high school,yes,no
3703,18,male,nursing,2nd year,high school,yes,yes
3704,24,male,diploma,1st year,no formal,yes,no
3705,24,male,ba,2nd year,no formal,no,no
3706,21,female,b.sc,3rd year,high school,yes,no
3707,18,other,bca,2nd year,high school,yes,no
3708,23,other,ba,3rd year,phd,yes,yes
3709,20,male,b.com,4th year,graduate,yes,yes
3710,23,male,b.com,1st year,post graduate,yes,yes
3711,19,female,b.sc,4th year,high school,yes,yes
3712,24,male,nursing,1st year,graduate,yes,no
3713,23,other,b.com,1st year,phd,yes,no
3714,18,male,pharmacy,1st year,high school,yes,no
3715,22,female,diploma,1st year,high school,no,no
3716,19,female,b.sc,2nd year,graduate,yes,yes
3717,19,female,b.tech,4th year,high school,yes,no
3718,19,female,ba,3rd year,graduate,yes,yes
3719,22,other,b.tech,2nd year,post graduate,yes,yes
3720,19,female,pharmacy,4th year,graduate,yes,yes
3721,22,female,pharmacy,2nd year,no formal,yes,no
3722,21,other,bca,1st year,post graduate,yes,no
3723,23,other,b.com,1st year,phd,yes,yes
3724,24,other,nursing,3rd year,high school,yes,no
3725,17,male,bca,1st year,no formal,yes,yes
3726,24,other,ba,2nd year,graduate,yes,yes
3727,17,other,nursing,2nd year,no formal,yes,yes
3728,21,other,b.sc,2nd year,high school,yes,yes
3729,19,other,bca,4th year,post graduate,yes,yes
3730,22,female,diploma,1st year,high school,yes,no
3731,22,other,pharmacy,1st year,high school,yes,yes
3732,23,female,b.sc,2nd year,high school,no,yes
3733,20,other,b.com,3rd year,post graduate,yes,yes
3734,24,female,nursing,2nd year,phd,yes,no
3735,19,other,bba,1st year,phd,yes,no
3736,18,other,diploma,3rd year,no formal,yes,no
3737,20,other,diploma,3rd year,post graduate,yes,no
3738,21,male,b.com,3rd year,high school,yes,yes
3739,22,other,b.com,3rd year,phd,no,yes
3740,23,male,bba,3rd year,graduate,yes,no
3741,18,other,b.tech,3rd year,phd,no,no
3742,19,male,nursing,3rd year,graduate,no,no
3743,24,male,b.sc,4th year,high school,yes,yes
3744,20,female,pharmacy,2nd year,phd,yes,yes
3745,18,female,nursing,2nd year,high school,yes,yes
3746,24,other,ba,1st year,post graduate,yes,yes
3747,20,female,b.tech,4th year,no formal,yes,yes
3748,24,male,nursing,1st year,post graduate,yes,no
3749,24,female,bba,1st year,phd,yes,no
3750,24,female,b.sc,1st year,high school,yes,yes
3751,21,female,ba,2nd year,phd,no,no
3752,23,female,pharmacy,1st year,no formal,yes,no
3753,24,other,diploma,3rd year,no formal,yes,yes
3754,19,other,diploma,4th year,high school,yes,no
3755,17,male,bba,2nd year,high school,yes,yes
3756,19,male,b.sc,4th year,post graduate,yes,yes
3757,22,male,pharmacy,2nd year,phd,no,yes
3758,21,male,diploma,4th year,no formal,yes,no
3759,17,other,bba,1st year,post graduate,yes,yes
3760,21,female,diploma,3rd year,phd,yes,no
3761,18,female,ba,4th year,graduate,yes,yes
3762,21,female,diploma,3rd year,phd,yes,yes
3763,21,other,pharmacy,4th year,no formal,yes,no
3764,22,other,ba,3rd year,post graduate,yes,yes
3765,20,female,b.tech,3rd year,graduate,yes,no
3766,20,female,diploma,3rd year,graduate,yes,no
3767,22,female,nursing,2nd year,post graduate,no,yes
3768,22,other,nursing,1st year,post graduate,yes,yes
3769,23,other,pharmacy,4th year,graduate,yes,no
3770,19,male,ba,4th year,high school,no,yes
3771,20,other,pharmacy,4th year,high school,no,yes
3772,19,female,b.sc,4th year,phd,yes,no
3773,21,other,bca,1st year,graduate,yes,no
3774,18,other,nursing,1st year,high school,yes,yes
3775,20,other,pharmacy,2nd year,graduate,yes,yes
3776,18,male,bca,3rd year,post graduate,yes,no
3777,21,male,bba,1st year,no formal,yes,yes
3778,23,other,bba,4th year,no formal,yes,no
3779,24,male,nursing,1st year,graduate,yes,no
3780,20,male,nursing,4th year,post graduate,yes,yes
3781,17,male,b.com,2nd year,graduate,yes,no
3782,18,female,b.sc,2nd year,high school,yes,yes
3783,17,male,nursing,2nd year,post graduate,yes,yes
3784,23,male,nursing,2nd year,no formal,yes,no
3785,24,female,b.tech,3rd year,post graduate,yes,yes
3786,21,female,bba,2nd year,graduate,yes,yes
3787,18,female,bba,2nd year,high school,yes,yes
3788,17,other,b.tech,2nd year,no formal,yes,yes
3789,24,other,bca,1st year,post graduate,yes,yes
3790,19,male,pharmacy,1st year,no formal,yes,yes
3791,17,other,b.sc,2nd year,graduate,yes,yes
3792,18,male,nursing,1st year,phd,yes,yes
3793,19,female,b.tech,2nd year,post graduate,no,yes
3794,22,female,b.sc,2nd year,no formal,yes,yes
3795,24,other,bca,1st year,phd,yes,no
3796,19,male,pharmacy,2nd year,post graduate,yes,no
3797,22,other,nursing,3rd year,phd,no,no
3798,17,female,pharmacy,4th year,no formal,yes,yes
3799,17,other,pharmacy,2nd year,phd,no,yes
3800,17,other,nursing,3rd year,post graduate,yes,yes
3801,24,female,ba,1st year,phd,yes,yes
3802,21,male,b.sc,2nd year,phd,yes,no
3803,23,other,nursing,3rd year,phd,yes,yes
3804,17,female,b.sc,2nd year,graduate,yes,no
3805,17,female,bba,4th year,phd,yes,yes
3806,23,female,diploma,4th year,phd,yes,no
3807,17,male,b.tech,4th year,phd,yes,yes
3808,18,male,pharmacy,2nd year,post graduate,yes,yes
3809,21,other,b.com,1st year,phd,yes,no
3810,21,male,b.sc,3rd year,graduate,yes,yes
3811,18,female,ba,4th year,graduate,yes,yes
3812,20,other,bba,1st year,no formal,yes,no
3813,22,male,bba,4th year,graduate,yes,no
3814,20,female,b.sc,1st year,phd,no,yes
3815,20,other,b.sc,3rd year,no formal,no,no
3816,17,other,bba,4th year,phd,yes,yes
3817,20,male,b.com,1st year,post graduate,yes,no
3818,23,female,bca,2nd year,no formal,yes,yes
3819,22,male,pharmacy,4th year,high school,yes,no
3820,24,female,b.tech,2nd year,no formal,yes,yes
3821,18,male,b.tech,3rd year,post graduate,no,no
3822,17,other,bca,1st year,high school,yes,no
3823,21,male,b.tech,3rd year,no formal,yes,no
3824,18,other,bca,3rd year,no formal,yes,yes
3825,21,female,bba,3rd year,graduate,no,no
3826,24,other,bba,3rd year,high school,no,yes
3827,19,male,bca,2nd year,phd,no,yes
3828,21,male,pharmacy,3rd year,phd,yes,no
3829,22,female,b.sc,2nd year,high school,yes,yes
3830,18,other,b.sc,4th year,phd,yes,yes
3831,24,other,diploma,3rd year,no formal,no,no
3832,18,other,b.tech,2nd year,graduate,yes,no
3833,23,female,ba,4th year,graduate,yes,yes
3834,22,other,bba,2nd year,high school,no,yes
3835,18,female,ba,4th year,post graduate,yes,yes
3836,22,other,bba,4th year,graduate,yes,no
3837,18,other,b.sc,3rd year,phd,yes,no
3838,21,other,b.com,2nd year,phd,yes,yes
3839,24,female,b.tech,2nd year,phd,yes,yes
3840,24,female,pharmacy,4th year,post graduate,yes,no
3841,23,female,nursing,2nd year,high school,yes,yes
3842,20,other,b.com,3rd year,phd,yes,yes
3843,21,other,b.tech,4th year,high school,yes,yes
3844,19,other,b.com,1st year,post graduate,no,no
3845,24,other,pharmacy,1st year,graduate,yes,yes
3846,20,other,nursing,4th year,graduate,no,no
3847,23,other,bca,4th year,phd,yes,no
3848,19,other,pharmacy,2nd year,no formal,no,yes
3849,22,other,b.sc,1st year,phd,no,yes
3850,18,male,bba,3rd year,phd,yes,yes
3851,22,other,nursing,3rd year,graduate,no,no
3852,17,female,b.tech,2nd year,post graduate,yes,no
3853,17,other,ba,1st year,high school,no,no
3854,19,female,ba,3rd year,post graduate,yes,yes
3855,20,female,b.sc,2nd year,no formal,no,no
3856,22,other,b.com,3rd year,post graduate,yes,yes
3857,19,female,pharmacy,3rd year,post graduate,yes,yes
3858,17,other,bba,2nd year,high school,yes,no
3859,19,male,b.tech,3rd year,phd,yes,no
3860,20,other,diploma,4th year,high school,yes,yes
3861,21,female,bca,3rd year,graduate,yes,yes
3862,22,other,ba,1st year,phd,yes,no
3863,18,male,ba,3rd year,no formal,no,yes
3864,21,female,bba,2nd year,graduate,yes,yes
3865,22,female,pharmacy,3rd year,post graduate,yes,yes
3866,23,male,diploma,1st year,no formal,yes,no
3867,21,female,ba,3rd year,graduate,no,no
3868,23,female,b.com,3rd year,post graduate,yes,yes
3869,18,other,b.tech,1st year,phd,yes,no
3870,22,other,b.sc,2nd year,high school,no,yes
3871,17,female,b.sc,2nd year,phd,no,no
3872,17,female,nursing,3rd year,post graduate,yes,no
3873,23,male,bca,3rd year,graduate,yes,no
3874,20,other,b.tech,3rd year,graduate,no,no
3875,21,other,pharmacy,4th year,phd,yes,yes
3876,21,other,b.sc,4th year,post graduate,yes,yes
3877,22,female,bca,2nd year,graduate,yes,no
3878,18,female,b.tech,4th year,phd,yes,yes
3879,18,other,bca,2nd year,post graduate,yes,no
3880,17,other,bba,4th year,high school,yes,yes
3881,23,male,pharmacy,2nd year,post graduate,yes,yes
3882,18,female,bca,2nd year,phd,yes,yes
3883,21,female,bba,3rd year,post graduate,yes,yes
3884,20,female,bba,3rd year,post graduate,yes,no
3885,18,female,bca,1st year,post graduate,no,no
3886,20,male,ba,1st year,phd,no,yes
3887,17,female,diploma,4th year,no formal,no,no
3888,18,male,bba,1st year,phd,yes,no
3889,18,male,pharmacy,2nd year,phd,yes,yes
3890,23,male,b.sc,2nd year,no formal,yes,yes
3891,21,female,diploma,2nd year,post graduate,yes,no
3892,24,female,nursing,2nd year,graduate,no,yes
3893,20,female,diploma,4th year,high school,yes,no
3894,18,male,pharmacy,3rd year,no formal,yes,yes
3895,21,other,ba,4th year,high school,no,no
3896,24,female,bba,2nd year,post graduate,yes,no
3897,21,female,b.sc,2nd year,graduate,yes,yes
3898,17,female,ba,3rd year,no formal,no,yes
3899,19,female,b.sc,1st year,high school,yes,no
3900,24,female,nursing,4th year,no formal,yes,yes
3901,21,other,nursing,4th year,high school,no,yes
3902,24,other,b.sc,1st year,phd,no,yes
3903,21,other,nursing,1st year,post graduate,yes,no
3904,17,female,b.com,2nd year,phd,no,yes
3905,23,female,diploma,1st year,no formal,yes,yes
3906,23,male,pharmacy,1st year,post graduate,no,yes
3907,22,female,nursing,4th year,high school,no,yes
3908,24,other,b.sc,1st year,graduate,yes,no
3909,18,male,b.sc,2nd year,phd,no,yes
3910,24,other,b.sc,4th year,phd,yes,no
3911,18,other,nursing,2nd year,post graduate,no,yes
3912,24,female,bba,1st year,phd,yes,no
3913,18,female,b.sc,1st year,graduate,yes,no
3914,21,other,bca,1st year,no formal,no,no
3915,23,male,bba,3rd year,phd,yes,yes
3916,17,male,bca,2nd year,no formal,yes,yes
3917,17,male,bca,1st year,high school,yes,yes
3918,23,other,b.sc,2nd year,phd,yes,no
3919,17,female,ba,2nd year,phd,yes,no
3920,21,male,diploma,3rd year,no formal,yes,yes
3921,24,male,pharmacy,2nd year,phd,yes,yes
3922,21,female,b.com,4th year,post graduate,yes,yes
3923,20,female,bca,2nd year,no formal,yes,yes
3924,20,male,pharmacy,3rd year,graduate,yes,yes
3925,22,male,bca,3rd year,high school,yes,no
3926,21,other,b.com,2nd year,graduate,yes,no
3927,21,other,bca,1st year,no formal,yes,yes
3928,18,male,b.tech,3rd year,no formal,yes,yes
3929,22,female,bba,4th year,post graduate,yes,yes
3930,22,male,bca,4th year,post graduate,no,yes
3931,22,female,b.tech,4th year,no formal,yes,no
